CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,ReasonForStop,StatutatoryCitation,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime
1/20/22 16:47,5891623.0,CT0008300,Middletown,Racial Profile,239,2100017001,Incident ID,"Wednesday, April 21, 2021",April,W,N,M,41,True,False,MIDDLETOWN,Main Street/Ferry Street,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/21/21 18:04,6:04:12 PM
1/20/22 16:47,5891624.0,CT0008300,Middletown,Racial Profile,239,2100017008,Incident ID,"Wednesday, April 21, 2021",April,W,N,M,50,True,False,MIDDLETOWN,Washington Street/High Street,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/21/21 18:53,6:53:43 PM
1/20/22 16:47,5891625.0,CT0008300,Middletown,Racial Profile,239,2100018010,Incident ID,"Tuesday, April 27, 2021",April,W,N,M,31,False,False,MIDDLETOWN,Main Street/ Ferry Street ,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,,False,N,False,False,V,,,,,False,1,CT0008300,132871888440063394,4/27/21 17:04,5:04:45 PM
1/20/22 16:47,5891626.0,CT0008300,Middletown,Racial Profile,239,2100018014,Incident ID,"Tuesday, April 27, 2021",April,W,N,M,21,False,False,MIDDLETOWN,High Street/ Court St,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/27/21 17:18,5:18:21 PM
1/20/22 16:47,5891627.0,CT0008300,Middletown,Racial Profile,239,2100018022,Incident ID,"Tuesday, April 27, 2021",April,W,N,M,39,True,False,MIDDLETOWN,Washington Street/Veterans Way,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/27/21 18:26,6:26:13 PM
1/20/22 17:27,5892303.0,CT0008300,Middletown,Racial Profile,239,2100054402,Incident ID,"Wednesday, November 24, 2021",November,B,M,M,35,True,True,MIDDLETOWN,East Main/ Silver,  ,  ,I,G,1,False,,Other,,False,N,False,False,N,,,,,False,1,CT0008300,132871912699804214,11/24/21 13:14,1:14:51 PM
1/20/22 17:27,5892304.0,CT0008300,Middletown,Racial Profile,239,2100054902,Incident ID,"Saturday, November 27, 2021",November,W,N,M,24,True,True,MIDDLETOWN,South Main Street/ Cottage,  ,  ,E,G,1,False,14-96c,Defective Lights,,False,N,False,False,V,,,,,False,1,CT0008300,132871912699804214,11/27/21 17:24,5:24:23 PM
1/20/22 16:47,5891413.0,CT0008300,Middletown,Racial Profile,24,2100015886,Incident ID,"Thursday, April 15, 2021",April,W,N,M,34,True,False,MIDDLETOWN,Rte 66 & Bernie O'Rourke,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/15/21 8:03,8:03:43 AM
1/20/22 16:47,5891414.0,CT0008300,Middletown,Racial Profile,24,2100015887,Incident ID,"Thursday, April 15, 2021",April,W,N,M,59,True,False,Middletown,S Main Street & Pamecha Ave,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/15/21 8:22,8:22:15 AM
1/20/22 16:47,5891415.0,CT0008300,Middletown,Racial Profile,24,2100015892,Incident ID,"Thursday, April 15, 2021",April,W,N,M,37,True,True,Middletown,south main street & Lake St,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/15/21 8:41,8:41:50 AM
1/20/22 16:47,5891416.0,CT0008300,Middletown,Racial Profile,24,2100015899,Incident ID,"Thursday, April 15, 2021",April,W,N,M,33,True,True,MIDDLETOWN,Broad Street & Court Street,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/15/21 9:26,9:26:53 AM
1/20/22 16:47,5891417.0,CT0008300,Middletown,Racial Profile,24,2100017780,Incident ID,"Monday, April 26, 2021",April,W,N,F,41,True,True,MIDDLETOWN,Washington St & George,  ,  ,V,G,1,False,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1,CT0008300,132871888440063394,4/26/21 8:27,8:27:41 AM
1/20/22 16:47,5891418.0,CT0008300,Middletown,Racial Profile,24,2100017795,Incident ID,"Monday, April 26, 2021",April,W,N,F,65,True,False,MIDDLETOWN,East Main Street,  ,  ,V,B,1,False,14-100a(c)(1),Seatbelt,,False,N,False,False,V,,,,,False,1,CT0008300,132871888440063394,4/26/21 10:39,10:39:42 AM
1/20/22 17:32,5892443.0,CT0008300,Middletown,Racial Profile,240,2100060678,Incident ID,"Wednesday, December 29, 2021",December,W,N,M,20,True,False,MIDDLETOWN,Washington Street / Butternut Street ,  ,  ,V,G,1,False,14-232(1),Moving Violation,14-232(1),False,N,False,False,V,,,,,False,1,CT0008300,132871915727772390,12/29/21 14:34,2:34:06 PM
1/20/22 16:42,5891280.0,CT0008300,Middletown,Racial Profile,241,2100009283,Incident ID,"Wednesday, March 10, 2021",March,W,N,M,33,True,True,MIDDLETOWN,newfield st,  ,  ,V,B,2,False,14-299,Traffic Control Signal,14-299,False,N,False,False,V,,,,,False,1,CT0008300,132871885419874693,3/10/21 8:28,8:28:44 AM
1/20/22 17:17,5891817.0,CT0008300,Middletown,Racial Profile,241,2100044310,Incident ID,"Thursday, September 30, 2021",September,B,N,F,40,True,True,MIDDLETOWN,broad street,  ,  ,V,G,1,False,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1,CT0008300,132871906622477685,9/30/21 6:55,6:55:26 AM
1/20/22 17:22,5892152.0,CT0008300,Middletown,Racial Profile,241,2100045241,Incident ID,"Wednesday, October 6, 2021",October,B,N,F,30,True,True,MIDDLETOWN,broad street,  ,  ,V,G,1,False,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1,CT0008300,132871909645798248,10/6/21 6:53,6:53:37 AM
1/20/22 16:37,5891232.0,CT0008300,Middletown,Racial Profile,242,2100005831,Incident ID,"Thursday, February 18, 2021",February,B,N,M,26,True,True,MIDDLETOWN,Main Street/ MLK,  ,  ,V,B,1,False,14-96a(a),Defective Lights,,False,N,False,False,V,,,,,False,1,CT0008300,132871882385701915,2/18/21 2:09,2:09:01 AM
1/20/22 16:42,5891281.0,CT0008300,Middletown,Racial Profile,242,2100012077,Incident ID,"Friday, March 26, 2021",March,W,N,F,67,True,True,MIDDLETOWN,main/william,  ,  ,E,B,1,False,14-299,Traffic Control Signal,14-299,False,N,False,False,V,,,,,False,1,CT0008300,132871885419874693,3/26/21 0:33,12:33:23 AM
1/20/22 16:47,5891628.0,CT0008300,Middletown,Racial Profile,242,2100014469,Incident ID,"Thursday, April 8, 2021",April,B,N,M,29,True,True,MIDDLETOWN,Main Street/ Washington ,  ,  ,I,G,1,False,14-236,Moving Violation,,True,N,False,False,V,,,,,False,1,CT0008300,132871888440063394,4/8/21 1:05,1:05:47 AM
1/20/22 16:47,5891629.0,CT0008300,Middletown,Racial Profile,242,2100016850,Incident ID,"Wednesday, April 21, 2021",April,B,M,F,19,True,True,MIDDLETOWN,main street ext/ cooley ave,  ,  ,I,G,1,False,14-96a(a),Defective Lights,,False,N,False,False,N,,,,,False,1,CT0008300,132871888440063394,4/21/21 2:23,2:23:22 AM
1/20/22 16:47,5891630.0,CT0008300,Middletown,Racial Profile,242,2100016878,Incident ID,"Wednesday, April 21, 2021",April,B,M,F,19,True,True,MIDDLETOWN,Main Street/ Cooley Avenue,  ,  ,E,B,1,False,14-96a(a),Defective Lights,14-96a(a),False,N,False,False,V,,,,,False,1,CT0008300,132871888440063394,4/21/21 4:01,4:01:48 AM
1/20/22 17:12,5891776.0,CT0008300,Middletown,Racial Profile,242,2100035346,Incident ID,"Saturday, August 7, 2021",August,W,H,M,41,True,False,MIDDLETOWN,Ferry Street,  ,  ,V,B,1,False,14-239(a),Moving Violation,14-239(a),True,N,False,False,V,,,,,False,1,CT0008300,132871903603019379,8/7/21 1:10,1:10:30 AM
1/20/22 17:17,5891818.0,CT0008300,Middletown,Racial Profile,242,2100040790,Incident ID,"Friday, September 10, 2021",September,B,H,M,34,True,True,MIDDLETOWN,Pearl/Grand ,  ,  ,V,G,1,False,14-239(a),Moving Violation,14-301,False,N,False,False,V,,,,,False,1,CT0008300,132871906622477685,9/10/21 2:10,2:10:18 AM
1/20/22 17:17,5891819.0,CT0008300,Middletown,Racial Profile,242,2100040833,Incident ID,"Friday, September 10, 2021",September,B,M,F,33,True,True,MIDDLETOWN,Spring/Rome,  ,  ,V,G,1,False,14-301,Stop Sign,14-301,False,N,False,False,V,,,,,False,1,CT0008300,132871906622477685,9/10/21 6:19,6:19:10 AM
1/20/22 17:17,5891820.0,CT0008300,Middletown,Racial Profile,242,2100040834,Incident ID,"Friday, September 10, 2021",September,W,N,F,33,True,True,MIDDLETOWN,Spring/Rome,  ,  ,V,G,1,False,14-301,Stop Sign,14-301,False,N,False,False,V,,,,,False,1,CT0008300,132871906622477685,9/10/21 6:23,6:23:35 AM
1/20/22 17:17,5891821.0,CT0008300,Middletown,Racial Profile,242,2100041884,Incident ID,"Thursday, September 16, 2021",September,W,H,F,35,True,True,MIDDLETOWN,Grand/Pearl ,  ,  ,V,G,1,False,14-301,Stop Sign,14-301,False,N,False,False,V,,,,,False,1,CT0008300,132871906622477685,9/16/21 6:58,6:58:58 AM
1/20/22 17:17,5891822.0,CT0008300,Middletown,Racial Profile,242,2100041887,Incident ID,"Thursday, September 16, 2021",September,W,N,F,35,True,True,MIDDLETOWN,Grand/Pearl,  ,  ,V,G,1,False,14-301,Stop Sign,14-301,False,N,False,False,V,,,,,False,1,CT0008300,132871906622477685,9/16/21 7:14,7:14:02 AM
1/20/22 17:22,5892153.0,CT0008300,Middletown,Racial Profile,242,2100044484,Incident ID,"Friday, October 1, 2021",October,W,N,F,40,True,True,MIDDLETOWN,grand/clinton,  ,  ,V,S,1,False,14-301,Stop Sign,14-301,False,N,False,False,V,,,,,False,1,CT0008300,132871909645798248,10/1/21 6:35,6:35:13 AM
1/20/22 17:22,5892154.0,CT0008300,Middletown,Racial Profile,242,2100044485,Incident ID,"Friday, October 1, 2021",October,W,H,F,34,True,True,MIDDLETOWN,grand/high,  ,  ,V,S,1,False,14-301,Stop Sign,14-301,False,N,False,False,V,,,,,False,1,CT0008300,132871909645798248,10/1/21 6:39,6:39:25 AM
1/20/22 17:22,5892155.0,CT0008300,Middletown,Racial Profile,242,2100044486,Incident ID,"Friday, October 1, 2021",October,W,H,F,37,True,True,MIDDLETOWN,grand/clinton,  ,  ,V,S,1,False,14-301,Stop Sign,14-301,False,N,False,False,W,,,,,False,1,CT0008300,132871909645798248,10/1/21 6:44,6:44:20 AM
1/20/22 17:22,5892156.0,CT0008300,Middletown,Racial Profile,242,2100044487,Incident ID,"Friday, October 1, 2021",October,W,N,M,35,True,True,MIDDLETOWN,grand/high,  ,  ,V,S,1,False,14-301,Stop Sign,14-301,False,N,False,False,V,,,,,False,1,CT0008300,132871909645798248,10/1/21 6:54,6:54:04 AM
1/20/22 17:22,5892157.0,CT0008300,Middletown,Racial Profile,242,2100046200,Incident ID,"Monday, October 11, 2021",October,W,N,M,33,True,False,MIDDLETOWN,grand/Prospect,  ,  ,V,B,1,False,14-301,Stop Sign,14-301,False,N,False,False,V,,,,,False,1,CT0008300,132871909645798248,10/11/21 6:40,6:40:41 AM
1/20/22 17:22,5892158.0,CT0008300,Middletown,Racial Profile,242,2100046393,Incident ID,"Tuesday, October 12, 2021",October,W,N,M,48,True,True,MIDDLETOWN,grand/clinton,  ,  ,V,G,1,False,14-301,Stop Sign,14-301,False,N,False,False,V,,,,,False,1,CT0008300,132871909645798248,10/12/21 6:36,6:36:51 AM
1/20/22 17:22,5892159.0,CT0008300,Middletown,Racial Profile,242,2100046395,Incident ID,"Tuesday, October 12, 2021",October,W,N,M,51,True,True,MIDDLETOWN,grand/clinton,  ,  ,V,G,1,False,14-301,Stop Sign,14-301,False,N,False,False,V,,,,,False,1,CT0008300,132871909645798248,10/12/21 6:46,6:46:00 AM
1/20/22 17:32,5892444.0,CT0008300,Middletown,Racial Profile,242,2100058331,Incident ID,"Thursday, December 16, 2021",December,W,N,F,71,True,True,MIDDLETOWN,Grand/Stowe,  ,  ,V,B,1,False,14-301,Stop Sign,14-301,False,N,False,False,V,,,,,False,1,CT0008300,132871915727772390,12/16/21 10:29,10:29:28 AM
1/20/22 17:32,5892445.0,CT0008300,Middletown,Racial Profile,242,2100058828,Incident ID,"Saturday, December 18, 2021",December,W,M,M,20,False,False,MIDDLETOWN,Main / Washington,  ,  ,V,B,1,False,14-239(a),Moving Violation,14-239(a),False,N,False,False,V,,,,,False,1,CT0008300,132871915727772390,12/18/21 14:24,2:24:27 PM
1/20/22 17:32,5892446.0,CT0008300,Middletown,Racial Profile,242,2100058850,Incident ID,"Saturday, December 18, 2021",December,W,N,M,20,True,False,MIDDLETOWN,main st/ htfd ave,  ,  ,V,B,1,False,14-299,Traffic Control Signal,14-299,False,N,False,False,V,,,,,False,1,CT0008300,132871915727772390,12/18/21 16:46,4:46:22 PM
3/15/21 8:02,5454712.0,CT0008300,Middletown,Racial Profile,245,TS-2021019835,Incident ID,"Friday, January 22, 2021",January,W,N,M,53,True,True,Middletown,main st,  ,  ,V,B,1,False,14-247,Moving Violation,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_152264,1/22/21 13:30,1:30:00 PM
3/15/21 8:02,5454713.0,CT0008300,Middletown,Racial Profile,247,TS-2021019836,Incident ID,"Sunday, January 31, 2021",January,W,N,M,41,True,True,Middletown,main st,  ,  ,V,G,1,False,14-218a11,Speed Related,,False,N,False,False,N,,,,,False,1,CAPTAIN,CAPTAIN_152265,1/31/21 18:31,6:31:00 PM
3/15/21 8:02,5454710.0,CT0008300,Middletown,Racial Profile,3066,TS-2021019833,Incident ID,"Thursday, January 14, 2021",January,B,N,F,26,False,True,Middletown,westfield st,  ,  ,V,G,1,False,14-218a11SZ,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_152262,1/14/21 2:10,2:10:00 AM
1/20/22 16:42,5891241.0,CT0008300,Middletown,Racial Profile,31,2100008257,Incident ID,"Thursday, March 4, 2021",March,W,H,M,35,True,False,MIDDLETOWN,Atkins Street/Pinehurt Place ,  ,  ,V,B,1,False,14-100a(c)(1),Seatbelt,,False,N,False,False,V,,,,,False,1,CT0008300,132871885419874693,3/4/21 19:52,7:52:32 PM
3/15/21 8:02,5454711.0,CT0008300,Middletown,Racial Profile,3136,TS-2021019834,Incident ID,"Saturday, January 2, 2021",January,B,N,M,38,True,True,Middletown,ridge rd,  ,  ,V,G,1,False,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_152263,1/2/21 0:05,12:05:00 AM
3/15/21 8:02,5454714.0,CT0008300,Middletown,Racial Profile,3173,TS-2021019837,Incident ID,"Wednesday, January 6, 2021",January,B,N,M,32,False,True,Middletown,east st,  ,  ,V,G,3,True,53-206d(a),Other,,True,O,True,True,U,,,,,False,1,CAPTAIN,CAPTAIN_152266,1/6/21 0:31,12:31:00 AM
3/15/21 8:02,5454715.0,CT0008300,Middletown,Racial Profile,3194,TS-2021019838,Incident ID,"Wednesday, January 27, 2021",January,W,H,M,37,True,True,Middletown,1000 main st,  ,  ,V,G,2,True,14-96a(a),Defective Lights,,True,O,True,True,W,,,,,False,1,CAPTAIN,CAPTAIN_152267,1/27/21 17:27,5:27:00 PM
3/22/21 8:04,5489413.0,CT0008300,Middletown,Racial Profile,3194,TS-2021019847,Incident ID,"Monday, February 1, 2021",February,B,N,M,32,False,True,Middletown,708 washington st,  ,  ,V,G,1,False,14-218a11SZZ,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_152300,2/1/21 7:24,7:24:00 AM
3/15/21 8:02,5454716.0,CT0008300,Middletown,Racial Profile,3235,TS-2021019839,Incident ID,"Friday, January 22, 2021",January,B,N,M,28,True,True,Middletown,rt 9N,  ,  ,V,G,2,False,14-301,Stop Sign,,True,O,True,False,W,,,,,False,1,CAPTAIN,CAPTAIN_152268,1/22/21 18:35,6:35:00 PM
3/15/21 8:02,5454721.0,CT0008300,Middletown,Racial Profile,3373,TS-2021019844,Incident ID,"Tuesday, January 19, 2021",January,W,N,F,35,True,True,Middletown,camp st,  ,  ,V,G,1,False,14-227a,Other,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_152273,1/19/21 16:31,4:31:00 PM
3/15/21 8:02,5454719.0,CT0008300,Middletown,Racial Profile,3374,TS-2021019842,Incident ID,"Thursday, January 14, 2021",January,W,N,F,35,True,True,Middletown,774 ridgewood rd,  ,  ,V,G,1,False,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_152271,1/14/21 13:07,1:07:00 PM
3/15/21 8:02,5454720.0,CT0008300,Middletown,Racial Profile,3374,TS-2021019843,Incident ID,"Thursday, January 14, 2021",January,B,N,F,43,True,True,Middletown,286 mile lane,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,,False,N,False,False,N,,,,,False,1,CAPTAIN,CAPTAIN_152272,1/14/21 13:38,1:38:00 PM
3/15/21 8:02,5454717.0,CT0008300,Middletown,Racial Profile,3375,TS-2021019840,Incident ID,"Wednesday, January 6, 2021",January,W,N,F,24,True,True,Middletown,MacDonough Place,  ,  ,I,G,1,False,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_152269,1/6/21 12:40,12:40:00 PM
3/15/21 8:02,5454718.0,CT0008300,Middletown,Racial Profile,3375,TS-2021019841,Incident ID,"Saturday, January 23, 2021",January,W,N,M,54,True,True,Middletown,main st,  ,  ,I,G,1,False,14-251,Other,,False,N,False,False,N,,,,,False,1,CAPTAIN,CAPTAIN_152270,1/23/21 12:36,12:36:00 PM
3/15/21 8:02,5454722.0,CT0008300,Middletown,Racial Profile,3378,TS-2021019845,Incident ID,"Tuesday, January 5, 2021",January,W,N,M,46,False,True,Middletown,washington st,  ,  ,V,G,1,False,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_152274,1/5/21 19:05,7:05:00 PM
3/15/21 8:02,5454723.0,CT0008300,Middletown,Racial Profile,3378,TS-2021019846,Incident ID,"Thursday, January 21, 2021",January,W,N,M,28,True,True,Middletown,519 washington st,  ,  ,V,G,1,False,14-96a(a),Defective Lights,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_152275,1/21/21 18:55,6:55:00 PM
1/20/22 17:22,5891971.0,CT0008300,Middletown,Racial Profile,38,2100045247,Incident ID,"Wednesday, October 6, 2021",October,W,N,M,45,True,True,MIDDLETOWN,Main at Washington Street,  ,  ,V,G,1,False,14-18(a),Display of Plates,14-18(a),False,N,False,False,V,,,,,False,1,CT0008300,132871909645798248,10/6/21 7:36,7:36:28 AM
1/20/22 17:22,5891972.0,CT0008300,Middletown,Racial Profile,38,2100046392,Incident ID,"Tuesday, October 12, 2021",October,W,H,M,50,True,False,MIDDLETOWN,Newfield at Washington Street,  ,  ,V,G,1,False,14-104(a),Other,14-18(a),False,N,False,False,V,,,,,False,1,CT0008300,132871909645798248,10/12/21 6:24,6:24:19 AM
1/20/22 16:47,5891419.0,CT0008300,Middletown,Racial Profile,40,2100016578,Incident ID,"Monday, April 19, 2021",April,W,N,M,26,True,False,MIDDLETOWN,rte 66,  ,  ,V,G,1,False,14-96e,Defective Lights,14-96e,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/19/21 15:51,3:51:57 PM
1/20/22 16:47,5891420.0,CT0008300,Middletown,Racial Profile,40,2100016591,Incident ID,"Monday, April 19, 2021",April,W,N,M,25,True,True,MIDDLETOWN,farm hill rd,  ,  ,V,G,1,False,14-301,Stop Sign,,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/19/21 16:46,4:46:21 PM
1/20/22 16:47,5891421.0,CT0008300,Middletown,Racial Profile,40,2100016593,Incident ID,"Monday, April 19, 2021",April,B,N,M,55,True,False,MIDDLETOWN,main St,  ,  ,V,G,1,False,14-299,Traffic Control Signal,,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/19/21 17:03,5:03:25 PM
1/20/22 16:47,5891422.0,CT0008300,Middletown,Racial Profile,40,2100016594,Incident ID,"Monday, April 19, 2021",April,W,N,M,28,True,True,MIDDLETOWN,Washington and Camp,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/19/21 17:23,5:23:05 PM
1/20/22 16:47,5891423.0,CT0008300,Middletown,Racial Profile,40,2100016602,Incident ID,"Monday, April 19, 2021",April,W,N,M,32,True,False,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-218(a),Speed Related,,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/19/21 18:01,6:01:56 PM
1/20/22 16:47,5891424.0,CT0008300,Middletown,Racial Profile,40,2100016610,Incident ID,"Monday, April 19, 2021",April,W,N,M,36,True,False,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/19/21 19:05,7:05:33 PM
1/20/22 16:47,5891425.0,CT0008300,Middletown,Racial Profile,40,2100016612,Incident ID,"Monday, April 19, 2021",April,W,H,M,24,True,True,MIDDLETOWN,washington st,  ,  ,V,G,2,False,14-296aa(b),Cell Phone,,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/19/21 19:19,7:19:23 PM
1/20/22 16:47,5891426.0,CT0008300,Middletown,Racial Profile,40,2100018438,Incident ID,"Thursday, April 29, 2021",April,W,N,M,52,True,False,MIDDLETOWN,Washington st,  ,  ,V,G,1,False,14-232(b),Moving Violation,,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/29/21 16:00,4:00:03 PM
1/20/22 16:47,5891427.0,CT0008300,Middletown,Racial Profile,40,2100018446,Incident ID,"Thursday, April 29, 2021",April,W,N,M,66,True,True,MIDDLETOWN,Grand St,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/29/21 17:16,5:16:44 PM
1/20/22 16:47,5891428.0,CT0008300,Middletown,Racial Profile,40,2100018450,Incident ID,"Thursday, April 29, 2021",April,W,N,M,24,True,False,MIDDLETOWN,Garnd St,  ,  ,V,G,1,False,14-18(a),Display of Plates,,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/29/21 17:26,5:26:52 PM
1/20/22 16:47,5891429.0,CT0008300,Middletown,Racial Profile,40,2100018456,Incident ID,"Thursday, April 29, 2021",April,W,N,M,30,True,True,MIDDLETOWN,Washington st,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/29/21 18:16,6:16:57 PM
1/20/22 16:47,5891430.0,CT0008300,Middletown,Racial Profile,40,2100018460,Incident ID,"Thursday, April 29, 2021",April,W,N,M,27,True,True,MIDDLETOWN,Washington st,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/29/21 19:16,7:16:13 PM
1/20/22 17:22,5891973.0,CT0008300,Middletown,Racial Profile,40,2100047080,Incident ID,"Friday, October 15, 2021",October,B,N,M,40,True,False,MIDDLETOWN,Harbor Dr,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,,False,N,False,False,V,,,,,False,1,CT0008300,132871909645798248,10/15/21 15:21,3:21:31 PM
1/20/22 17:22,5891974.0,CT0008300,Middletown,Racial Profile,40,2100047085,Incident ID,"Friday, October 15, 2021",October,W,H,F,36,True,False,MIDDLETOWN,wASHINGTON ST,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,,False,N,False,False,W,,,,,False,1,CT0008300,132871909645798248,10/15/21 15:58,3:58:57 PM
1/20/22 17:22,5891975.0,CT0008300,Middletown,Racial Profile,40,2100047088,Incident ID,"Friday, October 15, 2021",October,W,H,M,30,True,False,MIDDLETOWN,cAMP sT,  ,  ,V,G,1,False,14-99g,Window Tint,,False,N,False,False,W,,,,,False,1,CT0008300,132871909645798248,10/15/21 16:04,4:04:54 PM
1/20/22 17:22,5891976.0,CT0008300,Middletown,Racial Profile,40,2100047089,Incident ID,"Friday, October 15, 2021",October,W,N,M,29,True,False,MIDDLETOWN,wASHINGTON ST,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,,False,N,False,False,W,,,,,False,1,CT0008300,132871909645798248,10/15/21 16:18,4:18:48 PM
1/20/22 17:22,5891977.0,CT0008300,Middletown,Racial Profile,40,2100047104,Incident ID,"Friday, October 15, 2021",October,W,M,M,33,True,False,MIDDLETOWN,WASHINGTON ST,  ,  ,V,G,1,False,14-296a,Cell Phone,,False,N,False,False,W,,,,,False,1,CT0008300,132871909645798248,10/15/21 18:19,6:19:51 PM
1/20/22 17:22,5891978.0,CT0008300,Middletown,Racial Profile,40,2100047735,Incident ID,"Tuesday, October 19, 2021",October,W,N,F,31,True,False,MIDDLETOWN,Washington st,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,,False,N,False,False,W,,,,,False,1,CT0008300,132871909645798248,10/19/21 15:18,3:18:01 PM
1/20/22 17:22,5891979.0,CT0008300,Middletown,Racial Profile,40,2100047740,Incident ID,"Tuesday, October 19, 2021",October,W,N,F,28,True,True,MIDDLETOWN,MAin RApallo,  ,  ,V,G,1,False,14-242,Moving Violation,,False,N,False,False,W,,,,,False,1,CT0008300,132871909645798248,10/19/21 15:33,3:33:52 PM
1/20/22 17:22,5891980.0,CT0008300,Middletown,Racial Profile,40,2100047743,Incident ID,"Tuesday, October 19, 2021",October,W,N,M,48,True,False,MIDDLETOWN,washington,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,,False,N,False,False,W,,,,,False,1,CT0008300,132871909645798248,10/19/21 15:51,3:51:00 PM
1/20/22 17:22,5891981.0,CT0008300,Middletown,Racial Profile,40,2100047748,Incident ID,"Tuesday, October 19, 2021",October,W,N,M,46,True,True,MIDDLETOWN,Washington/ West,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,,False,N,False,False,W,,,,,False,1,CT0008300,132871909645798248,10/19/21 16:28,4:28:22 PM
1/20/22 17:22,5891982.0,CT0008300,Middletown,Racial Profile,40,2100047752,Incident ID,"Tuesday, October 19, 2021",October,W,N,M,48,True,True,MIDDLETOWN,George/Wash,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,,False,N,False,False,V,,,,,False,1,CT0008300,132871909645798248,10/19/21 16:40,4:40:06 PM
