CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,ResonForStop,StatutatoryCitation,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime
8/10/20 14:24,5278203,CT0008300,Middletown,Racial Profile,156,TS-2020019518,Incident ID,"Wednesday, 4 March 2020",March,A,N,F,22,True,True,Middletown,west st,  ,  ,V,G,1,False,14-218a10,Speed Related,,False,N,False,False,W,,,,,False,1,CAPTAIN,CAPTAIN_150036,3/4/20 12:45,12:45:00
8/10/20 14:24,5278204,CT0008300,Middletown,Racial Profile,156,TS-2020019519,Incident ID,"Wednesday, 4 March 2020",March,W,N,M,23,True,True,Middletown,west st,  ,  ,V,G,1,False,14-218a*,Speed Related,,False,N,False,False,W,,,,,False,1,CAPTAIN,CAPTAIN_150037,3/4/20 11:53,11:53:00
5/18/20 18:11,5200555,CT0008300,Middletown,Racial Profile,160,TS-2020019383,Incident ID,"Wednesday, 4 March 2020",March,W,H,F,30,True,True,Middletown,NEWFIELD ST,  ,  ,V,G,1,False,14-218a*,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148880,3/4/20 9:56,09:56:00
5/18/20 18:11,5200557,CT0008300,Middletown,Racial Profile,160,TS-2020019385,Incident ID,"Wednesday, 4 March 2020",March,W,H,M,42,True,True,Middletown,NEWFIELD ST,  ,  ,V,G,1,False,14-12(a),Registration,,False,N,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_148882,3/4/20 9:29,09:29:00
6/1/20 18:05,5211877,CT0008300,Middletown,Racial Profile,160,TS-2020019483,Incident ID,"Wednesday, 4 March 2020",March,W,N,F,25,False,True,Middletown,rt 66,  ,  ,V,G,1,False,14-236,Moving Violation,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_149284,3/4/20 13:25,13:25:00
6/1/20 18:05,5211878,CT0008300,Middletown,Racial Profile,160,TS-2020019484,Incident ID,"Wednesday, 4 March 2020",March,B,N,F,43,False,True,Middletown,rt  66,  ,  ,V,G,1,False,14-219,Speed Related,,False,N,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_149285,3/4/20 13:34,13:34:00
6/1/20 18:05,5211879,CT0008300,Middletown,Racial Profile,160,TS-2020019485,Incident ID,"Wednesday, 4 March 2020",March,B,N,F,58,True,True,Middletown,rt 66,  ,  ,V,G,1,False,14-218a9SZZ,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_149286,3/4/20 14:05,14:05:00
5/25/20 18:04,5211230,CT0008300,Middletown,Racial Profile,170,TS-2020019404,Incident ID,"Wednesday, 4 March 2020",March,W,H,M,30,False,True,Middletown,PEARL ST / WASHINGTON ST,  ,  ,V,G,2,False,14-12(a)*,Registration,,False,N,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_148901,3/4/20 18:02,18:02:00
5/25/20 18:04,5211239,CT0008300,Middletown,Racial Profile,257,TS-2020019413,Incident ID,"Wednesday, 4 March 2020",March,W,N,M,17,False,True,Middletown,COURT ST,  ,  ,V,G,1,False,14-218a*,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148910,3/4/20 7:10,07:10:00
5/18/20 18:10,5200548,CT0008300,Middletown,Racial Profile,3197,TS-2020019376,Incident ID,"Wednesday, 4 March 2020",March,W,H,M,39,True,True,Middletown,12 SILVER ST,  ,  ,V,G,3,True,14-242,Moving Violation,,True,C,True,False,M,,,,,False,1,CAPTAIN,CAPTAIN_148873,3/4/20 10:41,10:41:00
5/25/20 18:04,5211238,CT0008300,Middletown,Racial Profile,238,TS-2020019412,Incident ID,"Friday, 6 March 2020",March,W,N,M,46,False,False,Middletown,MAIN ST,  ,  ,V,G,2,False,14-80(b),Equipment Violation,,True,O,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148909,3/6/20 1:55,01:55:00
5/25/20 18:05,5211260,CT0008300,Middletown,Racial Profile,3234,TS-2020019435,Incident ID,"Friday, 6 March 2020",March,B,N,F,28,True,True,Middletown,LINCOLN ST / PEARL ST,  ,  ,V,G,1,False,14-12(a)*,Registration,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148932,3/6/20 19:00,19:00:00
5/25/20 18:05,5211254,CT0008300,Middletown,Racial Profile,3235,TS-2020019429,Incident ID,"Friday, 6 March 2020",March,W,H,M,30,False,True,Middletown,COUNTRY CLUB RD / MINOR ST,  ,  ,V,G,2,True,14-213,Administrative Offense,,False,N,False,False,M,,,,,False,1,CAPTAIN,CAPTAIN_148926,3/6/20 16:49,16:49:00
5/25/20 18:05,5211261,CT0008300,Middletown,Racial Profile,3286,TS-2020019436,Incident ID,"Friday, 6 March 2020",March,B,N,M,52,True,True,Middletown,WASHINGTON ST / BROAD ST,  ,  ,V,G,1,False,14-96y,Defective Lights,,False,N,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_148933,3/6/20 3:09,03:09:00
5/25/20 18:05,5211262,CT0008300,Middletown,Racial Profile,3291,TS-2020019437,Incident ID,"Friday, 6 March 2020",March,W,N,M,21,False,True,Middletown,MAIN ST / N. MAIN ST,  ,  ,V,G,1,False,14-147(c),Administrative Offense,,False,N,False,False,M,,,,,False,1,CAPTAIN,CAPTAIN_149019,3/6/20 0:31,00:31:00
5/18/20 18:11,5200559,CT0008300,Middletown,Racial Profile,163,TS-2020019388,Incident ID,"Saturday, 7 March 2020",March,B,N,M,46,False,True,Middletown,E. MAIN ST / SILVER ST,  ,  ,V,G,1,False,14-215,Administrative Offense,,False,N,False,False,M,,,,,False,1,CAPTAIN,CAPTAIN_148885,3/7/20 9:35,09:35:00
5/18/20 18:11,5200560,CT0008300,Middletown,Racial Profile,163,TS-2020019389,Incident ID,"Saturday, 7 March 2020",March,W,N,F,28,False,True,Middletown,E. MAIN ST / SILVER ST,  ,  ,V,G,1,False,14-12(a)*,Registration,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148886,3/7/20 9:56,09:56:00
5/18/20 18:11,5200561,CT0008300,Middletown,Racial Profile,163,TS-2020019390,Incident ID,"Saturday, 7 March 2020",March,W,N,M,56,False,True,Middletown,E. MAIN ST / SILVER ST,  ,  ,V,G,1,False,14-147(c),Administrative Offense,,False,N,False,False,M,,,,,False,1,CAPTAIN,CAPTAIN_148887,3/7/20 10:35,10:35:00
5/18/20 18:11,5200562,CT0008300,Middletown,Racial Profile,163,TS-2020019391,Incident ID,"Saturday, 7 March 2020",March,W,N,M,34,False,True,Middletown,E. MAIN ST / SILVER ST,  ,  ,V,G,1,False,14-12(a)*,Registration,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148888,3/7/20 11:12,11:12:00
5/18/20 18:11,5200563,CT0008300,Middletown,Racial Profile,163,TS-2020019392,Incident ID,"Saturday, 7 March 2020",March,W,N,F,32,True,True,Middletown,E. MAIN ST / SILVER ST,  ,  ,V,G,1,False,14-299,Traffic Control Signal,,False,N,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_148889,3/7/20 11:42,11:42:00
6/22/20 18:02,5237364,CT0008300,Middletown,Racial Profile,253,TS-2020019496,Incident ID,"Saturday, 7 March 2020",March,B,N,M,24,True,True,Middletown,main st,  ,  ,E,G,2,False,14-18(c),Display of Plates,,True,C,True,False,I,,,,,False,1,CAPTAIN,CAPTAIN_149604,3/7/20 17:42,17:42:00
5/25/20 18:04,5211245,CT0008300,Middletown,Racial Profile,3194,TS-2020019419,Incident ID,"Saturday, 7 March 2020",March,W,N,M,20,False,True,Middletown,GRAND ST / HIGH ST,  ,  ,V,G,1,False,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148916,3/7/20 13:45,13:45:00
5/25/20 18:04,5211246,CT0008300,Middletown,Racial Profile,3194,TS-2020019420,Incident ID,"Saturday, 7 March 2020",March,W,N,F,39,True,True,Middletown,GRAND ST / PROSPECT ST,  ,  ,V,G,1,False,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148917,3/7/20 14:02,14:02:00
5/25/20 18:04,5211247,CT0008300,Middletown,Racial Profile,3194,TS-2020019421,Incident ID,"Saturday, 7 March 2020",March,B,N,M,38,True,True,Middletown,EAST ST / PLUM RD,  ,  ,E,G,1,False,14-96c,Defective Lights,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148918,3/7/20 19:16,19:16:00
5/25/20 18:05,5211258,CT0008300,Middletown,Racial Profile,3234,TS-2020019433,Incident ID,"Saturday, 7 March 2020",March,W,N,F,34,True,True,Middletown,WASHINGTON ST / BERNIE OROUKE,  ,  ,V,G,1,False,14-12(a)*,Registration,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148930,3/7/20 16:59,16:59:00
5/25/20 18:05,5211259,CT0008300,Middletown,Racial Profile,3234,TS-2020019434,Incident ID,"Saturday, 7 March 2020",March,W,N,M,59,False,True,Middletown,WASHINGTON ST / MAIN ST,  ,  ,V,G,1,False,14-230a,Moving Violation,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148931,3/7/20 16:42,16:42:00
5/25/20 18:05,5211257,CT0008300,Middletown,Racial Profile,3235,TS-2020019432,Incident ID,"Saturday, 7 March 2020",March,W,N,M,48,True,True,Middletown,WASHINGTON ST / HIGH ST,  ,  ,V,G,1,False,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148929,3/7/20 0:00,00:00:00
5/18/20 18:11,5200564,CT0008300,Middletown,Racial Profile,163,TS-2020019393,Incident ID,"Sunday, 8 March 2020",March,B,N,M,48,True,True,Middletown,MAIN ST / KINGS AVE,  ,  ,V,G,1,False,14-99,Window Tint,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148890,3/8/20 9:50,09:50:00
5/18/20 18:11,5200565,CT0008300,Middletown,Racial Profile,163,TS-2020019394,Incident ID,"Sunday, 8 March 2020",March,W,N,M,33,False,True,Middletown,HIGH ST / WILLIAM ST,  ,  ,V,G,1,False,14-215,Administrative Offense,,False,N,False,False,M,,,,,False,1,CAPTAIN,CAPTAIN_148891,3/8/20 10:37,10:37:00
5/18/20 18:11,5200566,CT0008300,Middletown,Racial Profile,163,TS-2020019395,Incident ID,"Sunday, 8 March 2020",March,W,N,F,33,True,True,Middletown,E. MAIN ST / SILVER ST,  ,  ,V,G,1,False,14-12(a)*,Registration,,False,N,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_148892,3/8/20 17:23,17:23:00
5/25/20 18:04,5211248,CT0008300,Middletown,Racial Profile,3194,TS-2020019422,Incident ID,"Sunday, 8 March 2020",March,B,N,F,20,False,True,Middletown,CROSS ST / VINE ST,  ,  ,E,G,1,False,14-96a(a),Defective Lights,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148919,3/8/20 20:47,20:47:00
5/18/20 18:11,5200567,CT0008300,Middletown,Racial Profile,163,TS-2020019396,Incident ID,"Tuesday, 10 March 2020",March,W,N,M,45,False,True,Middletown,MAIN ST EXT / MILL ST,  ,  ,V,G,1,False,14-18(a),Display of Plates,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148893,3/10/20 10:23,10:23:00
5/25/20 18:04,5211229,CT0008300,Middletown,Racial Profile,163,TS-2020019403,Incident ID,"Tuesday, 10 March 2020",March,B,N,F,28,True,True,Middletown,E. MAIN ST / SILVER ST,  ,  ,V,G,1,False,14-213,Administrative Offense,,False,N,False,False,M,,,,,False,1,CAPTAIN,CAPTAIN_148900,3/10/20 11:22,11:22:00
5/25/20 18:04,5211237,CT0008300,Middletown,Racial Profile,253,TS-2020019411,Incident ID,"Tuesday, 10 March 2020",March,B,N,M,37,False,False,Middletown,MAIN ST / WASHINGTON ST,  ,  ,V,G,2,False,21a-279a(a)(1,Other,,True,O,True,False,I,,,,,False,1,CAPTAIN,CAPTAIN_148908,3/10/20 17:06,17:06:00
5/25/20 18:04,5211234,CT0008300,Middletown,Racial Profile,3066,TS-2020019408,Incident ID,"Tuesday, 10 March 2020",March,W,N,F,47,True,True,Middletown,WESTLAKE / CARRIAGE CROSSING,  ,  ,E,G,1,False,14-96r,Defective Lights,,False,N,False,False,W,,,,,False,1,CAPTAIN,CAPTAIN_148905,3/10/20 0:48,00:48:00
5/25/20 18:04,5211250,CT0008300,Middletown,Racial Profile,3194,TS-2020019424,Incident ID,"Tuesday, 10 March 2020",March,W,H,M,28,False,True,Middletown,MERIDEN RD / LORRAINE ST,  ,  ,V,G,1,False,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148921,3/10/20 23:36,23:36:00
5/25/20 18:05,5211256,CT0008300,Middletown,Racial Profile,3235,TS-2020019431,Incident ID,"Thursday, 12 March 2020",March,W,N,M,53,False,True,Middletown,COUNTRY CLUB RD / MINOR ST,  ,  ,V,G,1,False,14-236,Moving Violation,,True,O,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148928,3/12/20 0:00,00:00:00
5/25/20 18:05,5211263,CT0008300,Middletown,Racial Profile,3291,TS-2020019438,Incident ID,"Thursday, 12 March 2020",March,B,N,F,30,True,True,Middletown,RANDOLPH RD / RT,  ,  ,E,G,1,False,14-96a(a),Defective Lights,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_149020,3/12/20 0:26,00:26:00
5/25/20 18:05,5211264,CT0008300,Middletown,Racial Profile,3291,TS-2020019439,Incident ID,"Thursday, 12 March 2020",March,W,N,F,54,False,True,Middletown,MAIN ST EXT. / COOLEY AVE,  ,  ,V,G,1,False,14-299,Traffic Control Signal,,False,N,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_149021,3/12/20 6:56,06:56:00
5/25/20 18:04,5211249,CT0008300,Middletown,Racial Profile,3194,TS-2020019423,Incident ID,"Friday, 13 March 2020",March,B,N,F,24,True,True,Middletown,RTE 9 SOUTH / HARTFORD AVE,  ,  ,V,G,1,False,14-96a(a),Defective Lights,,False,N,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_148920,3/13/20 22:10,22:10:00
5/25/20 18:05,5211253,CT0008300,Middletown,Racial Profile,3235,TS-2020019428,Incident ID,"Friday, 13 March 2020",March,B,N,F,33,True,True,Middletown,416 E. MAIN ST,  ,  ,V,G,1,False,14-147(c),Administrative Offense,,False,N,False,False,M,,,,,False,1,CAPTAIN,CAPTAIN_148925,3/13/20 19:22,19:22:00
5/25/20 18:05,5211255,CT0008300,Middletown,Racial Profile,3235,TS-2020019430,Incident ID,"Friday, 13 March 2020",March,B,N,M,26,False,True,Middletown,HARBOR DR,  ,  ,V,G,1,False,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148927,3/13/20 17:59,17:59:00
5/25/20 18:04,5211223,CT0008300,Middletown,Racial Profile,163,TS-2020019397,Incident ID,"Saturday, 14 March 2020",March,W,N,F,29,False,True,Middletown,MAIN ST / KINGS AVE,  ,  ,V,G,1,False,14-96e,Defective Lights,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148894,3/14/20 9:25,09:25:00
5/25/20 18:04,5211224,CT0008300,Middletown,Racial Profile,163,TS-2020019398,Incident ID,"Saturday, 14 March 2020",March,W,N,M,32,True,True,Middletown,PEARL ST / GRAND ST,  ,  ,V,G,1,False,14-147(c),Administrative Offense,,True,C,False,False,M,,,,,False,1,CAPTAIN,CAPTAIN_148895,3/14/20 14:34,14:34:00
5/25/20 18:05,5211265,CT0008300,Middletown,Racial Profile,3310,TS-2020019440,Incident ID,"Saturday, 14 March 2020",March,W,N,M,41,True,True,Middletown,RUSSELL ST / HUNTING HILL AVE,  ,  ,V,B,1,False,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_149022,3/14/20 2:37,02:37:00
5/25/20 18:04,5211244,CT0008300,Middletown,Racial Profile,3194,TS-2020019418,Incident ID,"Sunday, 15 March 2020",March,W,N,M,24,True,True,Middletown,WASHINGTON ST / HIGH ST,  ,  ,E,G,2,True,14-213,Administrative Offense,,True,O,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148915,3/15/20 21:30,21:30:00
5/25/20 18:05,5211266,CT0008300,Middletown,Racial Profile,3310,TS-2020019441,Incident ID,"Sunday, 15 March 2020",March,W,N,M,18,True,True,Middletown,S. MAIN ST / HIGHLAND AVE,  ,  ,V,G,1,False,14-12(a)*,Registration,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_149023,3/15/20 2:00,02:00:00
5/25/20 18:04,5211240,CT0008300,Middletown,Racial Profile,257,TS-2020019414,Incident ID,"Monday, 16 March 2020",March,W,N,M,49,False,True,Middletown,COURT ST,  ,  ,V,G,1,False,14-218a*,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148911,3/16/20 1:50,01:50:00
5/25/20 18:04,5211241,CT0008300,Middletown,Racial Profile,3194,TS-2020019415,Incident ID,"Monday, 16 March 2020",March,W,H,M,49,True,True,Middletown,GRAND ST / BACON ST,  ,  ,V,G,1,False,14-301,Stop Sign,,False,N,False,False,W,,,,,False,1,CAPTAIN,CAPTAIN_148912,3/16/20 17:25,17:25:00
5/25/20 18:04,5211242,CT0008300,Middletown,Racial Profile,3194,TS-2020019416,Incident ID,"Monday, 16 March 2020",March,W,N,M,19,True,True,Middletown,HIGH ST / SPRING ST,  ,  ,V,G,1,False,14-301,Stop Sign,,False,N,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_148913,3/16/20 17:35,17:35:00
5/25/20 18:04,5211243,CT0008300,Middletown,Racial Profile,3194,TS-2020019417,Incident ID,"Monday, 16 March 2020",March,W,N,M,57,False,True,Middletown,45 GRAND ST,  ,  ,V,G,1,False,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148914,3/16/20 17:06,17:06:00
5/25/20 18:04,5211232,CT0008300,Middletown,Racial Profile,3196,TS-2020019406,Incident ID,"Wednesday, 18 March 2020",March,W,N,F,21,True,True,Middletown,WASHINGTON ST / NEWFIELD ST,  ,  ,E,G,1,False,14-96c,Defective Lights,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148903,3/18/20 1:46,01:46:00
5/25/20 18:04,5211235,CT0008300,Middletown,Racial Profile,3136,TS-2020019409,Incident ID,"Wednesday, 25 March 2020",March,B,N,F,47,True,True,Middletown,BARTHOLMEW RD / SUMMER HILL,  ,  ,I,G,1,False,14-301,Stop Sign,,False,N,False,False,N,,,,,False,1,CAPTAIN,CAPTAIN_148906,3/25/20 21:57,21:57:00
5/18/20 18:10,5200547,CT0008300,Middletown,Racial Profile,153,TS-2020019375,Incident ID,"Thursday, 26 March 2020",March,W,N,F,21,False,True,Middletown,MAIN ST / COLLEGE ST,  ,  ,V,G,1,False,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148872,3/26/20 11:26,11:26:00
5/25/20 18:04,5211225,CT0008300,Middletown,Racial Profile,163,TS-2020019399,Incident ID,"Thursday, 26 March 2020",March,W,N,M,49,True,True,Middletown,E. MAIN ST / SILVER ST,  ,  ,V,G,1,False,14-147(c),Administrative Offense,,False,N,False,False,M,,,,,False,1,CAPTAIN,CAPTAIN_148896,3/26/20 13:23,13:23:00
5/25/20 18:04,5211226,CT0008300,Middletown,Racial Profile,163,TS-2020019400,Incident ID,"Thursday, 26 March 2020",March,W,N,F,30,False,True,Middletown,E. MAIN ST / SILVER ST,  ,  ,V,G,1,False,14-12(a)*,Registration,,False,N,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_148897,3/26/20 13:45,13:45:00
5/25/20 18:04,5211227,CT0008300,Middletown,Racial Profile,163,TS-2020019401,Incident ID,"Friday, 27 March 2020",March,W,N,M,45,True,True,Middletown,HARTFORD AVE / MAIN ST,  ,  ,V,G,1,False,14-12(a)*,Registration,,False,N,False,False,M,,,,,False,1,CAPTAIN,CAPTAIN_148898,3/27/20 11:12,11:12:00
5/25/20 18:05,5211252,CT0008300,Middletown,Racial Profile,3197,TS-2020019427,Incident ID,"Saturday, 28 March 2020",March,W,N,M,21,True,True,Middletown,WASHINGTON ST / JACKSON ST,  ,  ,V,G,1,False,14-232(1),Moving Violation,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148924,3/28/20 12:05,12:05:00
5/25/20 18:04,5211228,CT0008300,Middletown,Racial Profile,163,TS-2020019402,Incident ID,"Tuesday, 31 March 2020",March,W,N,F,31,False,True,Middletown,E. MAIN ST / SILVER ST,  ,  ,V,G,1,False,14-215,Administrative Offense,,False,N,False,False,M,,,,,False,1,CAPTAIN,CAPTAIN_148899,3/31/20 11:04,11:04:00
6/1/20 18:05,5211876,CT0008300,Middletown,Racial Profile,160,TS-2020019482,Incident ID,"Wednesday, 1 April 2020",April,W,N,M,31,True,True,Middletown,rt 66,  ,  ,V,G,1,False,14-236,Moving Violation,,False,N,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_149283,4/1/20 8:46,08:46:00
5/4/20 18:04,5190268,CT0008300,Middletown,Racial Profile,3136,TS-2020019079,Incident ID,"Saturday, 4 April 2020",April,B,N,M,31,True,True,Middletown,Washington Street / West Street,  ,  ,V,G,1,False,14-12(a),Registration,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148273,4/4/20 17:19,17:19:00
6/1/20 18:05,5211880,CT0008300,Middletown,Racial Profile,3117,TS-2020019486,Incident ID,"Wednesday, 8 April 2020",April,W,N,F,28,True,True,Middletown,s main st,  ,  ,V,G,2,True,14-243(a),Moving Violation,14-218a*,False,N,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_149287,4/8/20 12:50,12:50:00
5/4/20 18:05,5190270,CT0008300,Middletown,Racial Profile,3136,TS-2020019081,Incident ID,"Wednesday, 8 April 2020",April,W,H,M,46,False,True,Middletown,Washington Street / Meriden Road,  ,  ,E,G,2,True,14-12(a),Registration,,True,C,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_148275,4/8/20 16:54,16:54:00
5/25/20 18:05,5211270,CT0008300,Middletown,Racial Profile,238,TS-2020019445,Incident ID,"Saturday, 11 April 2020",April,B,N,M,35,True,True,Middletown,WASHINGTON ST / PEARL ST,  ,  ,V,G,1,False,14-147(c),Administrative Offense,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_149027,4/11/20 0:34,00:34:00
5/25/20 18:05,5211268,CT0008300,Middletown,Racial Profile,163,TS-2020019443,Incident ID,"Sunday, 19 April 2020",April,W,N,M,48,False,True,Middletown,MAIN ST / KINGS AVE,  ,  ,V,G,1,False,14-12(a)*,Registration,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_149025,4/19/20 10:09,10:09:00
5/25/20 18:05,5211269,CT0008300,Middletown,Racial Profile,163,TS-2020019444,Incident ID,"Sunday, 19 April 2020",April,B,N,M,73,False,True,Middletown,MAIN ST / KINGS AVE,  ,  ,V,G,1,False,14-215,Administrative Offense,,False,N,False,False,M,,,,,False,1,CAPTAIN,CAPTAIN_149026,4/19/20 8:40,08:40:00
5/25/20 18:05,5211267,CT0008300,Middletown,Racial Profile,163,TS-2020019442,Incident ID,"Monday, 20 April 2020",April,W,N,M,21,True,True,Middletown,MILLBROOK RD/ WILCOX,  ,  ,V,G,1,False,14-100a(c)(1),Seatbelt,,True,O,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_149024,4/20/20 13:38,13:38:00
8/10/20 14:24,5278199,CT0008300,Middletown,Racial Profile,156,TS-2020019514,Incident ID,"Thursday, 23 April 2020",April,W,N,F,40,True,True,Middletown,old mill rd,  ,  ,V,G,1,False,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_150032,4/23/20 11:08,11:08:00
8/10/20 14:24,5278206,CT0008300,Middletown,Racial Profile,156,TS-2020019521,Incident ID,"Thursday, 23 April 2020",April,W,N,F,41,True,True,Middletown,old mill rd,  ,  ,V,G,1,False,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_150039,4/23/20 11:18,11:18:00
5/25/20 18:05,5211281,CT0008300,Middletown,Racial Profile,198,TS-2020019456,Incident ID,"Thursday, 23 April 2020",April,W,N,M,33,False,True,Middletown,COLLEGE ST / MAIN ST,  ,  ,V,G,3,False,14-242,Moving Violation,,True,O,True,False,M,,,,,False,1,CAPTAIN,CAPTAIN_149038,4/23/20 21:41,21:41:00
5/25/20 18:05,5211282,CT0008300,Middletown,Racial Profile,198,TS-2020019457,Incident ID,"Thursday, 23 April 2020",April,W,N,M,33,False,True,Middletown,MAIN ST / WASHINGTON ST,  ,  ,V,G,2,False,14-242,Moving Violation,,True,O,True,False,M,,,,,False,1,CAPTAIN,CAPTAIN_149039,4/23/20 21:41,21:41:00
5/25/20 18:05,5211271,CT0008300,Middletown,Racial Profile,173,TS-2020019446,Incident ID,"Friday, 24 April 2020",April,W,N,M,41,False,True,Middletown,WASHINGTON ST / VINE ST,  ,  ,V,G,1,True,14-236,Moving Violation,,True,I,True,True,U,,,,,False,1,CAPTAIN,CAPTAIN_149028,4/24/20 10:00,10:00:00
5/25/20 18:05,5211278,CT0008300,Middletown,Racial Profile,162,TS-2020019453,Incident ID,"Wednesday, 29 April 2020",April,W,N,M,29,False,True,Middletown,WASHINGTON ST / NEWFIELD ST,  ,  ,V,G,1,False,14-218a*,Speed Related,,False,N,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_149035,4/29/20 10:07,10:07:00
6/2/20 17:38,5212038,CT0008300,Middletown,Racial Profile,198,TS-2020019488,Incident ID,"Thursday, 30 April 2020",April,B,N,F,33,True,True,Middletown,high st,  ,  ,V,G,2,False,14-299,Traffic Control Signal,,True,O,True,False,W,,,,,False,1,CAPTAIN,CAPTAIN_149399,4/30/20 20:38,20:38:00
5/25/20 18:05,5211273,CT0008300,Middletown,Racial Profile,3194,TS-2020019448,Incident ID,"Friday, 1 May 2020",May,W,N,F,66,False,True,Middletown,MAIN ST / HARTFORD AVE,  ,  ,I,G,3,False,14-299,Traffic Control Signal,,True,C,False,False,N,,,,,False,1,CAPTAIN,CAPTAIN_149030,5/1/20 14:19,14:19:00
5/25/20 18:05,5211283,CT0008300,Middletown,Racial Profile,227,TS-2020019458,Incident ID,"Saturday, 2 May 2020",May,W,N,F,71,False,True,Middletown,TUTTLE ST / EAST ST,  ,  ,V,G,1,False,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_149040,5/2/20 17:00,17:00:00
5/25/20 18:05,5211272,CT0008300,Middletown,Racial Profile,3194,TS-2020019447,Incident ID,"Saturday, 2 May 2020",May,A,N,M,32,True,True,Middletown,WADSWORTH / ROGERS RD,  ,  ,V,G,1,False,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_149029,5/2/20 17:23,17:23:00
